,Gold,USDINR,NIFTY50,Gold_Volume,USDINR_Volume,NIFTY50_Volume
2010-10-05,1338.9000244140625,44.45000076293945,6145.7998046875,197.0,0.0,0.0
2010-10-06,1346.4000244140625,44.400001525878906,6186.4501953125,215.0,0.0,0.0
2010-10-07,1333.9000244140625,44.189998626708984,6120.2998046875,261.0,0.0,0.0
2010-10-08,1344.199951171875,44.20000076293945,6103.4501953125,80.0,0.0,0.0
2010-10-11,1353.300048828125,44.40800094604492,6135.85009765625,79.0,0.0,0.0
2010-10-12,1345.699951171875,44.36000061035156,6090.89990234375,112.0,0.0,0.0
2010-10-13,1369.5,44.5,6233.89990234375,251.0,0.0,0.0
2010-10-14,1376.699951171875,44.34000015258789,6177.35009765625,106.0,0.0,0.0
2010-10-15,1371.0999755859375,44.06800079345703,6062.64990234375,170.0,0.0,0.0
2010-10-18,1371.199951171875,44.15800094604492,6075.9501953125,46.0,0.0,0.0
2010-10-19,1335.0999755859375,44.16999816894531,6027.2998046875,301.0,0.0,0.0
2010-10-20,1343.300048828125,44.33000183105469,5982.10009765625,148.0,0.0,0.0
2010-10-21,1324.699951171875,44.20000076293945,6101.5,102.0,0.0,0.0
2010-10-22,1324.4000244140625,44.20000076293945,6066.0498046875,113.0,0.0,0.0
2010-10-25,1338.300048828125,44.52799987792969,6105.7998046875,194.0,0.0,0.0
2010-10-26,1338.0,44.25,6082.0,195.0,0.0,0.0
2010-10-27,1322.199951171875,44.400001525878906,6012.64990234375,106.0,0.0,0.0
2010-10-28,1342.0999755859375,44.41999816894531,5987.7001953125,192.0,0.0,0.0
2010-10-29,1357.0999755859375,44.41999816894531,6017.7001953125,74.0,0.0,0.0
2010-11-01,1350.199951171875,44.448001861572266,6117.5498046875,40.0,0.0,0.0
2010-11-02,1356.4000244140625,44.34000015258789,6119.0,17.0,0.0,0.0
2010-11-03,1337.0999755859375,44.20000076293945,6160.5,135.0,0.0,0.0
2010-11-04,1382.699951171875,44.25,6281.7998046875,109.0,0.0,0.0
2010-11-05,1397.300048828125,44.01300048828125,6281.7998046875,109.0,0.0,0.0
2010-11-08,1402.800048828125,43.900001525878906,6273.2001953125,112.0,0.0,0.0
2010-11-09,1409.800048828125,44.29999923706055,6301.5498046875,84.0,0.0,0.0
2010-11-10,1399.0999755859375,44.189998626708984,6275.7001953125,29.0,0.0,0.0
2010-11-11,1403.0999755859375,44.2599983215332,6194.25,26.0,0.0,0.0
2010-11-12,1365.4000244140625,44.2400016784668,6071.64990234375,182.0,0.0,0.0
2010-11-15,1368.4000244140625,44.77799987792969,6121.60009765625,46.0,0.0,0.0
2010-11-16,1338.300048828125,45.11000061035156,5988.7001953125,67.0,0.0,0.0
2010-11-17,1336.800048828125,45.189998626708984,5988.7001953125,50.0,0.0,0.0
2010-11-18,1352.9000244140625,45.108001708984375,5998.7998046875,17.0,0.0,0.0
2010-11-19,1352.199951171875,45.150001525878906,5890.2998046875,7.0,0.0,0.0
2010-11-22,1357.699951171875,45.26300048828125,6010.0,7.0,0.0,0.0
2010-11-23,1377.5,45.29999923706055,5934.75,15.0,0.0,0.0
2010-11-24,1372.9000244140625,45.540000915527344,5865.75,3.0,0.0,0.0
2010-11-25,1372.9000244140625,45.5099983215332,5799.75,3.0,0.0,0.0
2010-11-26,1362.300048828125,45.55799865722656,5751.9501953125,138416.0,0.0,0.0
2010-11-29,1366.0,45.709999084472656,5830.0,94486.0,0.0,0.0
2010-11-30,1385.0,45.79999923706055,5862.7001953125,11370.0,0.0,0.0
2010-12-01,1387.300048828125,45.77000045776367,5960.89990234375,4759.0,0.0,0.0
2010-12-02,1388.5,45.22999954223633,6011.7001953125,1550.0,0.0,0.0
2010-12-03,1405.4000244140625,45.130001068115234,5992.7998046875,2341.0,0.0,0.0
2010-12-06,1415.300048828125,44.91299819946289,5992.25,833.0,0.0,0.0
2010-12-07,1408.300048828125,44.810001373291016,5976.5498046875,866.0,0.0,0.0
2010-12-08,1382.5,44.5,5903.7001953125,1675.0,0.0,0.0
2010-12-09,1392.0999755859375,45.0,5766.5,971.0,0.0,0.0
2010-12-10,1384.300048828125,45.04999923706055,5857.35009765625,457.0,0.0,0.0
2010-12-13,1397.300048828125,44.95000076293945,5907.64990234375,193.0,0.0,0.0
2010-12-14,1403.5999755859375,44.90999984741211,5944.10009765625,431.0,0.0,0.0
2010-12-15,1385.5,44.90999984741211,5892.2998046875,215.0,0.0,0.0
2010-12-16,1370.4000244140625,45.25,5948.75,228.0,0.0,0.0
2010-12-17,1378.5999755859375,45.25,5948.75,102.0,0.0,0.0
2010-12-20,1385.5,45.167999267578125,5947.0498046875,125.0,0.0,0.0
2010-12-21,1388.199951171875,45.2599983215332,6000.64990234375,113.0,0.0,0.0
2010-12-22,1386.800048828125,45.18000030517578,5984.39990234375,58.0,0.0,0.0
2010-12-23,1380.0,44.95000076293945,5980.0,101.0,0.0,0.0
2010-12-24,1380.0,45.060001373291016,6011.60009765625,101.0,0.0,0.0
2010-12-27,1382.4000244140625,45.0099983215332,5998.10009765625,322.0,0.0,0.0
2010-12-28,1405.199951171875,45.099998474121094,5996.0,519.0,0.0,0.0
2010-12-29,1413.0999755859375,44.95000076293945,6060.35009765625,413.0,0.0,0.0
2010-12-30,1405.5999755859375,44.91999816894531,6101.85009765625,185.0,0.0,0.0
2010-12-31,1421.0999755859375,44.810001373291016,6134.5,54.0,0.0,0.0
2011-01-03,1422.5999755859375,44.81800079345703,6157.60009765625,28.0,0.0,0.0
2011-01-04,1378.5,44.61000061035156,6146.35009765625,122.0,0.0,0.0
2011-01-05,1373.4000244140625,44.900001525878906,6079.7998046875,175.0,0.0,0.0
2011-01-06,1371.4000244140625,45.209999084472656,6048.25,158.0,0.0,0.0
2011-01-07,1368.5,45.18000030517578,5904.60009765625,225.0,0.0,0.0
2011-01-10,1373.699951171875,45.358001708984375,5762.85009765625,181.0,0.0,0.0
2011-01-11,1384.0,45.310001373291016,5754.10009765625,13.0,0.0,0.0
2011-01-12,1385.699951171875,45.097999572753906,5863.25,204.0,0.0,0.0
2011-01-13,1386.9000244140625,44.90999984741211,5751.89990234375,66.0,0.0,0.0
2011-01-14,1360.4000244140625,44.959999084472656,5654.5498046875,252.0,0.0,0.0
2011-01-17,1360.4000244140625,45.417999267578125,5654.75,252.0,0.0,0.0
2011-01-18,1368.0999755859375,45.439998626708984,5724.0498046875,106.0,0.0,0.0
2011-01-19,1370.199951171875,45.31999969482422,5691.0498046875,40.0,0.0,0.0
2011-01-20,1346.5,45.29999923706055,5711.60009765625,10.0,0.0,0.0
2011-01-21,1341.0,45.77799987792969,5696.5,20.0,0.0,0.0
2011-01-24,1344.5,45.5880012512207,5743.25,2.0,0.0,0.0
2011-01-25,1332.300048828125,45.45000076293945,5687.39990234375,394.0,0.0,0.0
2011-01-26,1333.0,45.61000061035156,5687.39990234375,4.0,0.0,0.0
2011-01-27,1318.4000244140625,45.45000076293945,5604.2998046875,210699.0,0.0,0.0
2011-01-28,1340.699951171875,45.6879997253418,5512.14990234375,73023.0,0.0,0.0
2011-01-31,1333.800048828125,45.8380012512207,5505.89990234375,13657.0,0.0,0.0
2011-02-01,1339.5999755859375,45.79999923706055,5417.2001953125,3180.0,0.0,0.0
2011-02-02,1331.5,45.40999984741211,5432.0,1363.0,0.0,0.0
2011-02-03,1352.300048828125,45.45000076293945,5526.75,1865.0,0.0,0.0
2011-02-04,1348.300048828125,45.560001373291016,5395.75,591.0,0.0,0.0
2011-02-07,1347.5999755859375,45.608001708984375,5396.0,1004.0,0.0,0.0
2011-02-08,1363.4000244140625,45.310001373291016,5312.5498046875,2536.0,0.0,0.0
2011-02-09,1364.800048828125,45.150001525878906,5253.5498046875,146.0,0.0,0.0
2011-02-10,1361.9000244140625,45.349998474121094,5225.7998046875,312.0,0.0,0.0
2011-02-11,1359.9000244140625,45.630001068115234,5310.0,488.0,0.0,0.0
2011-02-14,1364.5999755859375,45.608001708984375,5456.0,181.0,0.0,0.0
2011-02-15,1373.5999755859375,45.349998474121094,5481.0,321.0,0.0,0.0
2011-02-16,1374.699951171875,45.40999984741211,5481.7001953125,156.0,0.0,0.0
2011-02-17,1384.699951171875,45.310001373291016,5546.4501953125,113.0,0.0,0.0
2011-02-18,1388.199951171875,45.209999084472656,5458.9501953125,98.0,0.0,0.0
2011-02-21,1388.199951171875,45.108001708984375,5518.60009765625,98.0,0.0,0.0
2011-02-22,1400.5,44.917999267578125,5469.2001953125,430.0,0.0,0.0
2011-02-23,1413.4000244140625,45.150001525878906,5437.35009765625,318.0,0.0,0.0
2011-02-24,1415.300048828125,45.04999923706055,5262.7001953125,809.0,0.0,0.0
2011-02-25,1408.699951171875,45.400001525878906,5303.5498046875,352.0,0.0,0.0
2011-02-28,1409.300048828125,45.25,5333.25,205.0,0.0,0.0
2011-03-01,1430.699951171875,45.099998474121094,5522.2998046875,116.0,0.0,0.0
2011-03-02,1437.199951171875,44.83000183105469,5522.2998046875,1600.0,0.0,0.0
2011-03-03,1416.0,44.810001373291016,5536.2001953125,244.0,0.0,0.0
2011-03-04,1428.199951171875,44.849998474121094,5538.75,60.0,0.0,0.0
2011-03-07,1434.0999755859375,44.90299987792969,5463.14990234375,613.0,0.0,0.0
2011-03-08,1426.9000244140625,44.970001220703125,5520.7998046875,198.0,0.0,0.0
2011-03-09,1429.300048828125,44.900001525878906,5531.0,98.0,0.0,0.0
2011-03-10,1412.199951171875,44.869998931884766,5494.39990234375,23.0,0.0,0.0
2011-03-11,1421.5,45.11000061035156,5445.4501953125,23.0,0.0,0.0
2011-03-14,1424.5999755859375,45.237998962402344,5531.5,58.0,0.0,0.0
2011-03-15,1392.5999755859375,44.95000076293945,5449.64990234375,20.0,0.0,0.0
2011-03-16,1396.0,45.15999984741211,5511.14990234375,38.0,0.0,0.0
2011-03-17,1404.0,45.02000045776367,5446.64990234375,27.0,0.0,0.0
2011-03-18,1415.9000244140625,45.04999923706055,5373.7001953125,6.0,0.0,0.0
2011-03-21,1426.199951171875,44.99800109863281,5364.75,43.0,0.0,0.0
2011-03-22,1427.5,44.90999984741211,5413.85009765625,85.0,0.0,0.0
2011-03-23,1437.9000244140625,44.849998474121094,5480.25,19.0,0.0,0.0
2011-03-24,1434.800048828125,44.75,5522.39990234375,27.0,0.0,0.0
2011-03-25,1426.0999755859375,44.599998474121094,5654.25,1.0,0.0,0.0
2011-03-28,1419.800048828125,44.69300079345703,5687.25,6.0,0.0,0.0
2011-03-29,1416.0,44.70000076293945,5736.35009765625,135792.0,0.0,0.0
2011-03-30,1423.800048828125,44.65999984741211,5787.64990234375,47011.0,0.0,0.0
2011-03-31,1438.9000244140625,44.61000061035156,5833.75,8230.0,0.0,0.0
2011-04-01,1428.0999755859375,44.45000076293945,5826.0498046875,5318.0,0.0,0.0
2011-04-04,1432.199951171875,44.448001861572266,5908.4501953125,683.0,0.0,0.0
2011-04-05,1451.800048828125,44.31800079345703,5910.0498046875,2609.0,0.0,0.0
2011-04-06,1457.699951171875,44.29999923706055,5891.75,901.0,0.0,0.0
2011-04-07,1458.5,44.04999923706055,5885.7001953125,229.0,0.0,0.0
2011-04-08,1473.4000244140625,44.099998474121094,5842.0,1407.0,0.0,0.0
2011-04-11,1467.4000244140625,44.0629997253418,5785.7001953125,378.0,0.0,0.0
2011-04-12,1452.9000244140625,44.2599983215332,5785.7001953125,345.0,0.0,0.0
2011-04-13,1454.9000244140625,44.1879997253418,5911.5,197.0,0.0,0.0
2011-04-14,1471.699951171875,44.41999816894531,5911.5,535.0,0.0,0.0
2011-04-15,1485.300048828125,44.41999816894531,5824.5498046875,293.0,0.0,0.0
2011-04-18,1492.300048828125,44.27299880981445,5729.10009765625,650.0,0.0,0.0
2011-04-19,1494.5,44.36000061035156,5740.75,168.0,0.0,0.0
2011-04-20,1498.300048828125,44.40999984741211,5851.64990234375,386.0,0.0,0.0
2011-04-21,1503.199951171875,44.2599983215332,5884.7001953125,237.0,0.0,0.0
2011-04-22,1503.199951171875,44.2599983215332,5884.7001953125,237.0,0.0,0.0
2011-04-25,1508.5999755859375,44.268001556396484,5874.5,233.0,0.0,0.0
2011-04-26,1503.0,44.40999984741211,5868.39990234375,223.0,0.0,0.0
2011-04-27,1516.699951171875,44.40999984741211,5833.89990234375,460.0,0.0,0.0
2011-04-28,1530.800048828125,44.33000183105469,5785.4501953125,425.0,0.0,0.0
2011-04-29,1556.0,44.29999923706055,5749.5,124.0,0.0,0.0
2011-05-02,1556.699951171875,44.24800109863281,5701.2998046875,200.0,0.0,0.0
2011-05-03,1540.0999755859375,44.220001220703125,5565.25,246.0,0.0,0.0
2011-05-04,1514.9000244140625,44.40999984741211,5537.14990234375,272.0,0.0,0.0
2011-05-05,1480.9000244140625,44.31999969482422,5459.85009765625,133.0,0.0,0.0
2011-05-06,1491.199951171875,44.70000076293945,5551.4501953125,144.0,0.0,0.0
2011-05-09,1502.9000244140625,44.722999572753906,5551.10009765625,44.0,0.0,0.0
2011-05-10,1516.5999755859375,44.61000061035156,5541.25,13.0,0.0,0.0
2011-05-11,1501.0999755859375,44.61000061035156,5565.0498046875,30.0,0.0,0.0
2011-05-12,1506.5999755859375,44.58000183105469,5486.14990234375,11.0,0.0,0.0
2011-05-13,1493.4000244140625,44.709999084472656,5544.75,16.0,0.0,0.0
2011-05-16,1490.4000244140625,44.858001708984375,5499.0,10.0,0.0,0.0
2011-05-17,1479.800048828125,44.959999084472656,5438.9501953125,41.0,0.0,0.0
2011-05-18,1495.5999755859375,45.0099983215332,5420.60009765625,82.0,0.0,0.0
2011-05-19,1492.199951171875,44.959999084472656,5428.10009765625,1.0,0.0,0.0
2011-05-20,1508.800048828125,44.849998474121094,5486.35009765625,93.0,0.0,0.0
2011-05-23,1515.300048828125,44.99300003051758,5386.5498046875,42.0,0.0,0.0
2011-05-24,1523.199951171875,45.150001525878906,5394.85009765625,4.0,0.0,0.0
2011-05-25,1526.5999755859375,45.15999984741211,5348.9501953125,10.0,0.0,0.0
2011-05-26,1522.800048828125,45.22999954223633,5412.35009765625,186986.0,0.0,0.0
2011-05-27,1536.300048828125,45.189998626708984,5476.10009765625,76719.0,0.0,0.0
2011-05-30,1536.300048828125,45.17300033569336,5473.10009765625,76719.0,0.0,0.0
2011-05-31,1535.9000244140625,45.08300018310547,5473.10009765625,6152.0,0.0,0.0
2011-06-01,1542.4000244140625,44.959999084472656,5592.0,2845.0,0.0,0.0
2011-06-02,1532.0,44.7599983215332,5550.35009765625,1651.0,0.0,0.0
2011-06-03,1541.699951171875,44.7599983215332,5516.75,1745.0,0.0,0.0
2011-06-06,1546.5,44.823001861572266,5532.0498046875,691.0,0.0,0.0
2011-06-07,1543.300048828125,44.66999816894531,5556.14990234375,2530.0,0.0,0.0
2011-06-08,1538.0999755859375,44.61000061035156,5526.85009765625,489.0,0.0,0.0
2011-06-09,1542.0999755859375,44.65999984741211,5521.0498046875,288.0,0.0,0.0
2011-06-10,1528.5999755859375,44.599998474121094,5485.7998046875,632.0,0.0,0.0
2011-06-13,1515.0,44.722999572753906,5482.7998046875,851.0,0.0,0.0
2011-06-14,1523.800048828125,44.79999923706055,5500.5,306.0,0.0,0.0
2011-06-15,1525.5999755859375,44.73899841308594,5447.5,648.0,0.0,0.0
2011-06-16,1529.300048828125,44.709999084472656,5396.75,164.0,0.0,0.0
2011-06-17,1538.5999755859375,44.79999923706055,5366.39990234375,72.0,0.0,0.0
2011-06-20,1541.5,44.76300048828125,5257.89990234375,99.0,0.0,0.0
2011-06-21,1546.0,44.869998931884766,5275.85009765625,125.0,0.0,0.0
2011-06-22,1552.9000244140625,44.7599983215332,5278.2998046875,222.0,0.0,0.0
2011-06-23,1520.0999755859375,44.75,5320.0,300.0,0.0,0.0
2011-06-24,1500.5,44.849998474121094,5471.25,257.0,0.0,0.0
2011-06-27,1496.0,44.987998962402344,5526.60009765625,140.0,0.0,0.0
2011-06-28,1499.699951171875,44.95000076293945,5545.2998046875,508.0,0.0,0.0
2011-06-29,1509.9000244140625,44.939998626708984,5600.4501953125,395.0,0.0,0.0
2011-06-30,1502.300048828125,44.7599983215332,5647.39990234375,69.0,0.0,0.0
2011-07-01,1482.300048828125,44.59299850463867,5627.2001953125,66.0,0.0,0.0
2011-07-04,1482.300048828125,44.62300109863281,5650.5,66.0,0.0,0.0
2011-07-05,1512.300048828125,44.41999816894531,5632.10009765625,199.0,0.0,0.0
2011-07-06,1528.699951171875,44.34000015258789,5625.4501953125,71.0,0.0,0.0
2011-07-07,1530.199951171875,44.33000183105469,5728.9501953125,55.0,0.0,0.0
2011-07-08,1541.199951171875,44.33000183105469,5660.64990234375,3.0,0.0,0.0
2011-07-11,1548.800048828125,44.41299819946289,5616.10009765625,14.0,0.0,0.0
2011-07-12,1561.9000244140625,44.349998474121094,5526.14990234375,8.0,0.0,0.0
2011-07-13,1585.199951171875,44.560001373291016,5585.4501953125,29.0,0.0,0.0
2011-07-14,1589.0,44.45000076293945,5585.4501953125,19.0,0.0,0.0
2011-07-15,1589.800048828125,44.400001525878906,5581.10009765625,8.0,0.0,0.0
2011-07-18,1602.0999755859375,44.507999420166016,5567.0498046875,13.0,0.0,0.0
2011-07-19,1600.9000244140625,44.5,5613.5498046875,63.0,0.0,0.0
2011-07-20,1596.699951171875,44.369998931884766,5567.0498046875,9.0,0.0,0.0
2011-07-21,1586.800048828125,44.369998931884766,5541.60009765625,24.0,0.0,0.0
2011-07-22,1601.300048828125,44.29999923706055,5633.9501953125,12.0,0.0,0.0
2011-07-25,1612.0,44.34299850463867,5680.2998046875,67.0,0.0,0.0
2011-07-26,1616.5999755859375,44.310001373291016,5574.85009765625,28.0,0.0,0.0
2011-07-27,1615.0,44.04999923706055,5546.7998046875,232220.0,0.0,0.0
2011-07-28,1613.4000244140625,44.029998779296875,5487.75,70263.0,0.0,0.0
2011-07-29,1628.300048828125,44.0099983215332,5482.0,6761.0,0.0,0.0
2011-08-01,1619.0,44.202999114990234,5516.7998046875,2889.0,0.0,0.0
2011-08-02,1641.9000244140625,44.0629997253418,5456.5498046875,2440.0,0.0,0.0
2011-08-03,1663.4000244140625,44.26300048828125,5404.7998046875,2024.0,0.0,0.0
2011-08-04,1656.199951171875,44.3129997253418,5331.7998046875,1952.0,0.0,0.0
2011-08-05,1648.800048828125,44.5629997253418,5211.25,825.0,0.0,0.0
2011-08-08,1710.199951171875,44.733001708984375,5118.5,1885.0,0.0,0.0
2011-08-09,1740.0,45.00299835205078,5072.85009765625,1861.0,0.0,0.0
2011-08-10,1781.300048828125,45.202999114990234,5161.0,969.0,0.0,0.0
2011-08-11,1748.800048828125,45.24800109863281,5138.2998046875,1503.0,0.0,0.0
2011-08-12,1740.199951171875,45.292999267578125,5072.9501953125,1166.0,0.0,0.0
2011-08-15,1755.5,45.393001556396484,5072.9501953125,976.0,0.0,0.0
2011-08-16,1782.4000244140625,45.233001708984375,5035.7998046875,278.0,0.0,0.0
2011-08-17,1791.199951171875,45.25299835205078,5056.60009765625,231.0,0.0,0.0
2011-08-18,1818.9000244140625,45.303001403808594,4944.14990234375,868.0,0.0,0.0
2011-08-19,1848.9000244140625,45.709999084472656,4845.64990234375,328.0,0.0,0.0
2011-08-22,1888.699951171875,45.66299819946289,4898.7998046875,1106.0,0.0,0.0
2011-08-23,1858.300048828125,45.61000061035156,4948.89990234375,458.0,0.0,0.0
2011-08-24,1754.0999755859375,45.540000915527344,4888.89990234375,992.0,0.0,0.0
2011-08-25,1759.800048828125,45.939998626708984,4839.60009765625,864.0,0.0,0.0
2011-08-26,1794.0999755859375,46.0099983215332,4747.7998046875,270.0,0.0,0.0
2011-08-29,1788.4000244140625,46.15299987792969,4919.60009765625,828.0,0.0,0.0
2011-08-30,1826.699951171875,45.849998474121094,5001.0,598.0,0.0,0.0
2011-08-31,1828.5,45.939998626708984,5001.0,336.0,0.0,0.0
2011-09-01,1826.0,45.7400016784668,5001.0,263.0,0.0,0.0
2011-09-02,1873.699951171875,45.70000076293945,5040.0,442.0,0.0,0.0
2011-09-05,1873.699951171875,45.737998962402344,5017.2001953125,442.0,0.0,0.0
2011-09-06,1869.9000244140625,45.98400115966797,5064.2998046875,536.0,0.0,0.0
2011-09-07,1814.199951171875,46.040000915527344,5124.64990234375,470.0,0.0,0.0
2011-09-08,1854.4000244140625,46.040000915527344,5153.25,142.0,0.0,0.0
2011-09-09,1856.4000244140625,46.130001068115234,5059.4501953125,188.0,0.0,0.0
2011-09-12,1809.9000244140625,46.643001556396484,4946.7998046875,245.0,0.0,0.0
2011-09-13,1826.800048828125,47.15999984741211,4940.9501953125,52.0,0.0,0.0
2011-09-14,1823.5,47.459999084472656,5012.5498046875,156.0,0.0,0.0
2011-09-15,1778.5,47.560001373291016,5075.7001953125,80.0,0.0,0.0
2011-09-16,1812.0999755859375,47.5,5084.25,111.0,0.0,0.0
2011-09-19,1776.4000244140625,47.16999816894531,5031.9501953125,13.0,0.0,0.0
2011-09-20,1806.5999755859375,47.722999572753906,5140.2001953125,86.0,0.0,0.0
2011-09-21,1805.5,47.90999984741211,5133.25,22.0,0.0,0.0
2011-09-22,1739.199951171875,48.209999084472656,4923.64990234375,23.0,0.0,0.0
2011-09-23,1637.5,49.472999572753906,4867.75,81.0,0.0,0.0
2011-09-26,1592.5,49.34299850463867,4835.39990234375,151.0,0.0,0.0
2011-09-27,1650.5999755859375,49.400001525878906,4971.25,47.0,0.0,0.0
2011-09-28,1616.300048828125,48.810001373291016,4945.89990234375,21275.0,0.0,0.0
2011-09-29,1615.5,48.75,5015.4501953125,7181.0,0.0,0.0
2011-09-30,1620.4000244140625,48.86000061035156,4943.25,284.0,0.0,0.0
2011-10-03,1656.0,49.04999923706055,4849.5,101.0,0.0,0.0
2011-10-04,1614.699951171875,49.099998474121094,4772.14990234375,159.0,0.0,0.0
2011-10-05,1640.300048828125,49.303001403808594,4751.2998046875,114.0,0.0,0.0
2011-10-06,1651.9000244140625,49.150001525878906,4751.2998046875,38.0,0.0,0.0
2011-10-07,1634.5,49.040000915527344,4888.0498046875,66.0,0.0,0.0
2011-10-10,1669.5999755859375,48.893001556396484,4979.60009765625,61.0,0.0,0.0
2011-10-11,1659.699951171875,48.8129997253418,4974.35009765625,151.0,0.0,0.0
2011-10-12,1681.300048828125,49.237998962402344,5099.39990234375,37.0,0.0,0.0
2011-10-13,1667.300048828125,48.90999984741211,5077.85009765625,148.0,0.0,0.0
2011-10-14,1681.800048828125,49.20000076293945,5132.2998046875,51.0,0.0,0.0
2011-10-17,1675.5,48.893001556396484,5118.25,41.0,0.0,0.0
2011-10-18,1651.699951171875,48.900001525878906,5037.5,85.0,0.0,0.0
2011-10-19,1646.0,49.2400016784668,5139.14990234375,22.0,0.0,0.0
2011-10-20,1611.9000244140625,49.0099983215332,5091.89990234375,92.0,0.0,0.0
2011-10-21,1635.0999755859375,49.86000061035156,5049.9501953125,32.0,0.0,0.0
2011-10-24,1651.5,49.823001861572266,5098.35009765625,313.0,0.0,0.0
2011-10-25,1699.5999755859375,49.54999923706055,5191.60009765625,355.0,0.0,0.0
2011-10-26,1722.699951171875,49.40999984741211,5191.60009765625,135.0,0.0,0.0
2011-10-27,1746.699951171875,49.36000061035156,5191.60009765625,494.0,0.0,0.0
2011-10-28,1746.199951171875,49.790000915527344,5360.7001953125,158.0,0.0,0.0
2011-10-31,1724.199951171875,48.62799835205078,5326.60009765625,62.0,0.0,0.0
2011-11-01,1711.0,48.67300033569336,5257.9501953125,246.0,0.0,0.0
2011-11-02,1728.699951171875,49.257999420166016,5258.4501953125,294.0,0.0,0.0
2011-11-03,1764.199951171875,49.12300109863281,5265.75,290.0,0.0,0.0
2011-11-04,1755.300048828125,49.04800033569336,5284.2001953125,47.0,0.0,0.0
2011-11-07,1790.300048828125,48.99300003051758,5284.2001953125,35.0,0.0,0.0
2011-11-08,1798.4000244140625,48.90999984741211,5289.35009765625,14.0,0.0,0.0
2011-11-09,1790.9000244140625,49.310001373291016,5221.0498046875,6.0,0.0,0.0
2011-11-10,1758.9000244140625,50.04999923706055,5221.0498046875,16.0,0.0,0.0
2011-11-11,1787.5,49.959999084472656,5168.85009765625,28.0,0.0,0.0
2011-11-14,1777.800048828125,50.03300094604492,5148.35009765625,24.0,0.0,0.0
2011-11-15,1781.699951171875,50.36800003051758,5068.5,18.0,0.0,0.0
2011-11-16,1773.800048828125,50.62300109863281,5030.4501953125,65.0,0.0,0.0
2011-11-17,1719.800048828125,50.702999114990234,4934.75,54.0,0.0,0.0
2011-11-18,1724.699951171875,50.948001861572266,4905.7998046875,14.0,0.0,0.0
2011-11-21,1678.300048828125,51.22800064086914,4778.35009765625,9.0,0.0,0.0
2011-11-22,1702.199951171875,52.05799865722656,4812.35009765625,13.0,0.0,0.0
2011-11-23,1695.699951171875,52.483001708984375,4706.4501953125,34.0,0.0,0.0
2011-11-24,1695.699951171875,52.257999420166016,4706.4501953125,34.0,0.0,0.0
2011-11-25,1685.5,52.0629997253418,4710.0498046875,28.0,0.0,0.0
2011-11-28,1710.800048828125,52.22800064086914,4851.2998046875,175525.0,0.0,0.0
2011-11-29,1713.4000244140625,51.94300079345703,4805.10009765625,64786.0,0.0,0.0
2011-11-30,1745.5,51.90299987792969,4832.0498046875,15463.0,0.0,0.0
2011-12-01,1735.300048828125,51.72999954223633,4936.85009765625,1350.0,0.0,0.0
2011-12-02,1747.0,51.29999923706055,5050.14990234375,1067.0,0.0,0.0
2011-12-05,1730.699951171875,51.10300064086914,5039.14990234375,756.0,0.0,0.0
2011-12-06,1727.9000244140625,51.20000076293945,5039.14990234375,648.0,0.0,0.0
2011-12-07,1740.9000244140625,51.20000076293945,5062.60009765625,300.0,0.0,0.0
2011-12-08,1709.800048828125,51.599998474121094,4943.64990234375,942.0,0.0,0.0
2011-12-09,1712.800048828125,51.70000076293945,4866.7001953125,568.0,0.0,0.0
2011-12-12,1664.199951171875,51.86800003051758,4764.60009765625,894.0,0.0,0.0
2011-12-13,1659.9000244140625,52.650001525878906,4800.60009765625,274.0,0.0,0.0
2011-12-14,1584.300048828125,53.099998474121094,4763.25,890.0,0.0,0.0
2011-12-15,1574.5999755859375,53.709999084472656,4746.35009765625,589.0,0.0,0.0
2011-12-16,1595.5999755859375,53.209999084472656,4651.60009765625,57.0,0.0,0.0
2011-12-19,1594.4000244140625,52.49300003051758,4613.10009765625,92.0,0.0,0.0
2011-12-20,1615.5999755859375,52.70000076293945,4544.2001953125,215.0,0.0,0.0
2011-12-21,1611.9000244140625,52.709999084472656,4693.14990234375,38.0,0.0,0.0
2011-12-22,1608.9000244140625,52.393001556396484,4733.85009765625,599.0,0.0,0.0
2011-12-23,1604.699951171875,52.5099983215332,4714.0,62.0,0.0,0.0
2011-12-26,1604.699951171875,52.78300094604492,4714.0,62.0,0.0,0.0
2011-12-27,1594.199951171875,52.70000076293945,4750.5,52.0,0.0,0.0
2011-12-28,1562.9000244140625,52.849998474121094,4705.7998046875,763.0,0.0,0.0
2011-12-29,1539.9000244140625,52.86000061035156,4646.25,866.0,0.0,0.0
2011-12-30,1565.800048828125,53.0,4624.2998046875,289.0,0.0,0.0
2012-01-02,1565.800048828125,53.007999420166016,4624.2998046875,289.0,0.0,0.0
2012-01-03,1599.699951171875,53.29800033569336,4765.2998046875,229.0,0.0,0.0
2012-01-04,1611.9000244140625,53.04999923706055,4749.64990234375,172.0,0.0,0.0
2012-01-05,1619.4000244140625,52.849998474121094,4749.9501953125,362.0,0.0,0.0
2012-01-06,1616.0999755859375,52.7599983215332,4754.10009765625,20.0,0.0,0.0
2012-01-09,1607.5,52.67300033569336,4742.7998046875,8.0,0.0,0.0
2012-01-10,1631.0,52.380001068115234,4849.5498046875,47.0,0.0,0.0
2012-01-11,1639.199951171875,51.599998474121094,4860.9501953125,65.0,0.0,0.0
